freq_mhz,dbfs
1.096094,-111.418
1.096875,-138.298
1.097656,-112.518
1.098438,-138.298
1.099219,-110.795
1.1,-138.298
1.100781,-116.283
1.101562,-138.298
1.102344,-105.375
1.103125,-138.298
1.103906,-121.122
1.104688,-138.298
1.105469,-122.818
1.10625,-138.298
1.107031,-101.952
1.107812,-138.298
1.108594,-111.006
1.109375,-138.298
1.110156,-102.818
1.110938,-138.298
1.111719,-116.691
1.1125,-138.298
1.113281,-116.967
1.114062,-138.298
1.114844,-100.914
1.115625,-138.298
1.116406,-117.783
1.117188,-138.298
1.117969,-100.738
1.11875,-138.298
1.119531,-132.161
1.120312,-138.298
1.121094,-115.659
1.121875,-138.298
1.122656,-111.259
1.123438,-138.298
1.124219,-112.397
1.125,-138.298
1.125781,-110.427
1.126563,-138.298
1.127344,-119.354
1.128125,-138.298
1.128906,-128.927
1.129688,-138.298
1.130469,-103.055
1.13125,-138.298
1.132031,-105.117
1.132812,-138.298
1.133594,-102.735
1.134375,-138.298
1.135156,-126.782
1.135938,-138.298
1.136719,-103.822
1.1375,-138.298
1.138281,-115.659
1.139062,-138.298
1.139844,-103.692
1.140625,-138.298
1.141406,-102.107
1.142188,-138.298
1.142969,-113.563
1.14375,-138.298
1.144531,-113.132
1.145312,-138.298
1.146094,-104.683
1.146875,-138.298
1.147656,-113.287
1.148438,-138.298
1.149219,-113.288
1.15,-138.298
1.150781,-110.252
1.151562,-138.298
1.152344,-111.599
1.153125,-138.298
1.153906,-103.447
1.154688,-138.298
1.155469,-114.808
1.15625,-138.298
1.157031,-110.576
1.157813,-138.298
1.158594,-122.713
1.159375,-138.298
1.160156,-108.566
1.160938,-138.298
1.161719,-105.282
1.1625,-138.298
1.163281,-107.26
1.164062,-138.298
1.164844,-103.195
1.165625,-138.298
1.166406,-103.498
1.167188,-138.298
1.167969,-104.32
1.16875,-138.298
1.169531,-110.578
1.170312,-138.298
1.171094,-117.256
1.171875,-138.298
1.172656,-108.152
1.173438,-138.298
1.174219,-118.64
1.175,-138.298
1.175781,-113.57
1.176562,-138.298
1.177344,-115.107
1.178125,-138.298
1.178906,-105.168
1.179688,-138.298
1.180469,-122.49
1.18125,-138.298
1.182031,-100.254
1.182812,-138.298
1.183594,-114.67
1.184375,-138.298
1.185156,-110.428
1.185938,-138.298
1.186719,-107.682
1.1875,-138.298
1.188281,-100.365
1.189063,-138.298
1.189844,-105.064
1.190625,-138.298
1.191406,-113.695
1.192188,-138.298
1.192969,-106.517
1.19375,-138.298
1.194531,-106.54
1.195312,-138.298
1.196094,-102.369
1.196875,-138.298
1.197656,-141.506
1.198438,-138.298
1.199219,-113.873
1.2,-138.298
1.200781,-110.994
1.201562,-138.298
1.202344,-110.269
1.203125,-138.298
1.203906,-109.703
1.204688,-138.298
1.205469,-121.605
1.20625,-138.298
1.207031,-107.291
1.207813,-138.298
1.208594,-109.262
1.209375,-138.298
1.210156,-118.571
1.210938,-138.298
1.211719,-100.164
1.2125,-138.298
1.213281,-102.749
1.214062,-138.298
1.214844,-101.374
1.215625,-138.298
1.216406,-103.38
1.217188,-138.298
1.217969,-124.976
1.21875,-138.298
1.219531,-114.901
1.220313,-138.298
1.221094,-107.092
1.221875,-138.298
1.222656,-108.65
1.223438,-138.298
1.224219,-118.718
1.225,-138.298
1.225781,-108.056
1.226562,-138.298
1.227344,-109.7
1.228125,-138.298
1.228906,-114.25
1.229688,-138.298
1.230469,-121.936
1.23125,-138.298
1.232031,-111.073
1.232812,-138.298
1.233594,-108.2
1.234375,-138.298
1.235156,-111.847
1.235938,-138.298
1.236719,-104.306
1.2375,-138.298
1.238281,-108.206
1.239063,-138.298
1.239844,-102.506
1.240625,-138.298
1.241406,-113.61
1.242188,-138.298
1.242969,-132.364
1.24375,-138.298
1.244531,-113.58
1.245312,-138.298
1.246094,-104.985
1.246875,-138.298
1.247656,-118.883
1.248438,-138.298
1.249219,-107.307
1.25,-138.298
1.250781,-113.81
1.251563,-138.298
1.252344,-115.528
1.253125,-138.298
1.253906,-133.953
1.254688,-138.298
1.255469,-100.207
1.25625,-138.298
1.257031,-107.989
1.257812,-138.298
1.258594,-110.569
1.259375,-138.298
1.260156,-105.605
1.260938,-138.298
1.261719,-140.23
1.2625,-138.298
1.263281,-99.755
1.264062,-138.298
1.264844,-125.744
1.265625,-138.298
1.266406,-111.542
1.267188,-138.298
1.267969,-111.219
1.26875,-138.298
1.269531,-103.55
1.270313,-138.298
1.271094,-111.529
1.271875,-138.298
1.272656,-113.898
1.273438,-138.298
1.274219,-119.466
1.275,-138.298
1.275781,-114.966
1.276562,-138.298
1.277344,-110.327
1.278125,-138.298
1.278906,-119.338
1.279688,-138.298
1.280469,-123.373
1.28125,-138.298
1.282031,-112.077
1.282813,-138.298
1.283594,-120.573
1.284375,-138.298
1.285156,-123.443
1.285938,-138.298
1.286719,-109.174
1.2875,-138.298
1.288281,-108.82
1.289062,-138.298
1.289844,-115.26
1.290625,-138.298
1.291406,-106.286
1.292188,-138.298
1.292969,-109.726
1.29375,-138.298
1.294531,-103.783
1.295312,-138.298
1.296094,-116.921
1.296875,-138.298
1.297656,-133.098
1.298438,-138.298
1.299219,-115.096
1.3,-138.298
1.300781,-111.825
1.301563,-138.298
1.302344,-112.778
1.303125,-138.298
1.303906,-105.527
1.304688,-138.298
1.305469,-109.765
1.30625,-138.298
1.307031,-115.169
1.307812,-138.298
1.308594,-111.456
1.309375,-138.298
1.310156,-104.726
1.310938,-138.298
1.311719,-112.908
1.3125,-138.298
1.313281,-109.788
1.314063,-138.298
1.314844,-103.722
1.315625,-138.298
1.316406,-118.501
1.317188,-138.298
1.317969,-100.556
1.31875,-138.298
1.319531,-109.455
1.320312,-138.298
1.321094,-113.792
1.321875,-138.298
1.322656,-138.605
1.323438,-138.298
1.324219,-118.956
1.325,-138.298
1.325781,-122.564
1.326562,-138.298
1.327344,-112.285
1.328125,-138.298
1.328906,-127.546
1.329688,-138.298
1.330469,-107.458
1.33125,-138.298
1.332031,-111.835
1.332813,-138.298
1.333594,-98.542
1.334375,-138.298
1.335156,-112.929
1.335938,-138.298
1.336719,-118.533
1.3375,-138.298
1.338281,-104.935
1.339062,-138.298
1.339844,-107.968
1.340625,-138.298
1.341406,-107.742
1.342188,-138.298
1.342969,-112.755
1.34375,-138.298
1.344531,-105.892
1.345313,-138.298
1.346094,-116.479
1.346875,-138.298
1.347656,-126.189
1.348438,-138.298
1.349219,-104.541
1.35,-138.298
1.350781,-104.385
1.351562,-138.298
1.352344,-108.564
1.353125,-138.298
1.353906,-123.339
1.354688,-138.298
1.355469,-110.371
1.35625,-138.298
1.357031,-103.877
1.357812,-138.298
1.358594,-136.698
1.359375,-138.298
1.360156,-105.025
1.360938,-138.298
1.361719,-116.052
1.3625,-138.298
1.363281,-112.566
1.364063,-138.298
1.364844,-101.402
1.365625,-138.298
1.366406,-106.752
1.367188,-138.298
1.367969,-103.946
1.36875,-138.298
1.369531,-109.945
1.370312,-138.298
1.371094,-119.565
1.371875,-138.298
1.372656,-130.578
1.373438,-138.298
1.374219,-104.616
1.375,-138.298
1.375781,-113.472
1.376563,-138.298
1.377344,-103.088
1.378125,-138.298
1.378906,-100.375
1.379688,-138.298
1.380469,-122.298
1.38125,-138.298
1.382031,-116.991
1.382812,-138.298
1.383594,-112.342
1.384375,-138.298
1.385156,-103.401
1.385938,-138.298
1.386719,-107.274
1.3875,-138.298
1.388281,-108.696
1.389062,-138.298
1.389844,-111.444
1.390625,-138.298
1.391406,-107.428
1.392188,-138.298
1.392969,-111.214
1.39375,-138.298
1.394531,-129.451
1.395313,-138.298
1.396094,-100.121
1.396875,-138.298
1.397656,-115.34
1.398438,-138.298
1.399219,-136.253
1.4,-138.298
1.400781,-102.098
1.401562,-138.298
1.402344,-107.327
1.403125,-138.298
1.403906,-107.833
1.404688,-138.298
1.405469,-116.136
1.40625,-138.298
1.407031,-108.53
1.407813,-138.298
1.408594,-111.072
1.409375,-138.298
1.410156,-129.578
1.410938,-138.298
1.411719,-116.902
1.4125,-138.298
1.413281,-101.285
1.414062,-138.298
1.414844,-101.826
1.415625,-138.298
1.416406,-107.115
1.417188,-138.298
1.417969,-109.386
1.41875,-138.298
1.419531,-111.695
1.420312,-138.298
1.421094,-108.454
1.421875,-138.298
1.422656,-129.161
1.423438,-138.298
1.424219,-112.023
1.425,-138.298
1.425781,-103.767
1.426563,-138.298
1.427344,-111.145
1.428125,-138.298
1.428906,-113.197
1.429688,-138.298
1.430469,-104.7
1.43125,-138.298
1.432031,-110.327
1.432812,-138.298
1.433594,-114.327
1.434375,-138.298
1.435156,-100.943
1.435938,-138.298
1.436719,-102.474
1.4375,-138.298
1.438281,-103.405
1.439063,-138.298
1.439844,-123.26
1.440625,-138.298
1.441406,-121.81
1.442188,-138.298
1.442969,-113.321
1.44375,-138.298
1.444531,-100.262
1.445312,-138.298
1.446094,-104.088
1.446875,-138.298
1.447656,-97.127
1.448438,-138.298
1.449219,-114.235
1.45,-138.298
1.450781,-110.556
1.451562,-138.298
1.452344,-107.025
1.453125,-138.298
1.453906,-100.965
1.454688,-138.298
1.455469,-120.195
1.45625,-138.298
1.457031,-110.473
1.457813,-138.298
1.458594,-102.789
1.459375,-138.298
1.460156,-102.516
1.460938,-138.298
1.461719,-103.908
1.4625,-138.298
1.463281,-104.325
1.464062,-138.298
1.464844,-106.823
1.465625,-138.298
1.466406,-106.694
1.467188,-138.298
1.467969,-113.781
1.46875,-138.298
1.469531,-111.228
1.470313,-138.298
1.471094,-110.042
1.471875,-138.298
1.472656,-123.227
1.473438,-138.298
1.474219,-127.999
1.475,-138.298
1.475781,-138.633
1.476562,-138.298
1.477344,-114.168
1.478125,-138.298
1.478906,-113.443
1.479688,-138.298
1.480469,-130.285
1.48125,-138.298
1.482031,-146.452
1.482812,-138.298
1.483594,-105.028
1.484375,-138.298
1.485156,-116.864
1.485938,-138.298
1.486719,-103.535
1.4875,-138.298
1.488281,-114.965
1.489063,-138.298
1.489844,-113.716
1.490625,-138.298
1.491406,-109.886
1.492188,-138.298
1.492969,-109.018
1.49375,-138.298
1.494531,-106.804
1.495312,-138.298
1.496094,-105.541
1.496875,-138.298
1.497656,-112.488
1.498438,-138.298
1.499219,-119.586
1.5,-138.298
1.500781,-105.856
1.501563,-138.298
1.502344,-119.059
1.503125,-138.298
1.503906,-103.945
1.504688,-138.298
1.505469,-103.981
1.50625,-138.298
1.507031,-123.857
1.507812,-138.298
1.508594,-126.491
1.509375,-138.298
1.510156,-127.172
1.510938,-138.298
1.511719,-102.135
1.5125,-138.298
1.513281,-107.326
1.514062,-138.298
1.514844,-104.664
1.515625,-138.298
1.516406,-134.54
1.517188,-138.298
1.517969,-112.391
1.51875,-138.298
1.519531,-106.557
1.520313,-138.298
1.521094,-105.403
1.521875,-138.298
1.522656,-107.466
1.523438,-138.298
1.524219,-120.444
1.525,-138.298
1.525781,-107.085
1.526562,-138.298
1.527344,-121.605
1.528125,-138.298
1.528906,-116.41
1.529688,-138.298
1.530469,-107.921
1.53125,-138.298
1.532031,-103.121
1.532813,-138.298
1.533594,-111.564
1.534375,-138.298
1.535156,-107.072
1.535938,-138.298
1.536719,-102.946
1.5375,-138.298
1.538281,-115.354
1.539062,-138.298
1.539844,-124.68
1.540625,-138.298
1.541406,-118.065
1.542188,-138.298
1.542969,-110.042
1.54375,-138.298
1.544531,-110.873
1.545312,-138.298
1.546094,-111.401
1.546875,-138.298
1.547656,-110.194
1.548438,-138.298
1.549219,-100.196
1.55,-138.298
1.550781,-105.524
1.551563,-138.298
1.552344,-105.586
1.553125,-138.298
1.553906,-106.024
1.554688,-138.298
1.555469,-116.864
1.55625,-138.298
1.557031,-104.482
1.557812,-138.298
1.558594,-107.945
1.559375,-138.298
1.560156,-135.216
1.560938,-138.298
1.561719,-105.103
1.5625,-138.298
1.563281,-106.987
1.564063,-138.298
1.564844,-117.148
1.565625,-138.298
1.566406,-105.947
1.567188,-138.298
1.567969,-107.426
1.56875,-138.298
1.569531,-127.449
1.570312,-138.298
1.571094,-125.417
1.571875,-138.298
1.572656,-113.171
1.573438,-138.298
1.574219,-113.35
1.575,-138.298
1.575781,-108.731
1.576562,-138.298
1.577344,-114.526
1.578125,-138.298
1.578906,-118.153
1.579688,-138.298
1.580469,-125.714
1.58125,-138.298
1.582031,-106.197
1.582813,-138.298
1.583594,-104.814
1.584375,-138.298
1.585156,-106.683
1.585938,-138.298
1.586719,-113.591
1.5875,-138.298
1.588281,-126.09
1.589062,-138.298
1.589844,-106.239
1.590625,-138.298
1.591406,-107.127
1.592188,-138.298
1.592969,-112.225
1.59375,-138.298
1.594531,-106.358
1.595313,-138.298
1.596094,-109.48
1.596875,-138.298
1.597656,-134.461
1.598438,-138.298
1.599219,-106.643
1.6,-138.298
1.600781,-133.008
1.601562,-138.298
1.602344,-104.349
1.603125,-138.298
1.603906,-106.532
1.604688,-138.298
1.605469,-112.686
1.60625,-138.298
1.607031,-107.026
1.607812,-138.298
1.608594,-112.666
1.609375,-138.298
1.610156,-109.128
1.610938,-138.298
1.611719,-122.824
1.6125,-138.298
1.613281,-121.841
1.614063,-138.298
1.614844,-108.381
1.615625,-138.298
1.616406,-109.827
1.617188,-138.298
1.617969,-109.079
1.61875,-138.298
1.619531,-110.269
1.620312,-138.298
1.621094,-105.234
1.621875,-138.298
1.622656,-104.164
1.623438,-138.298
1.624219,-128.103
1.625,-138.298
1.625781,-113.309
1.626563,-138.298
1.627344,-107.874
1.628125,-138.298
1.628906,-103.987
1.629688,-138.298
1.630469,-104.739
1.63125,-138.298
1.632031,-110.69
1.632812,-138.298
1.633594,-124.258
1.634375,-138.298
1.635156,-104.072
1.635938,-138.298
1.636719,-122.619
1.6375,-138.298
1.638281,-139.437
1.639062,-138.298
1.639844,-112.476
1.640625,-138.298
1.641406,-108.076
1.642188,-138.298
1.642969,-129.489
1.64375,-138.298
1.644531,-109.842
1.645313,-138.298
1.646094,-109.467
1.646875,-138.298
1.647656,-103.964
1.648438,-138.298
1.649219,-135.408
1.65,-138.298
1.650781,-118.703
1.651562,-138.298
1.652344,-98.779
1.653125,-138.298
1.653906,-114.309
1.654688,-138.298
1.655469,-109.454
1.65625,-138.298
1.657031,-108.224
1.657813,-138.298
1.658594,-113.663
1.659375,-138.298
1.660156,-108.886
1.660938,-138.298
1.661719,-103.276
1.6625,-138.298
1.663281,-104.164
1.664062,-138.298
1.664844,-113.744
1.665625,-138.298
1.666406,-102.654
1.667188,-138.298
1.667969,-109.283
1.66875,-138.298
1.669531,-102.314
1.670312,-138.298
1.671094,-109.895
1.671875,-138.298
1.672656,-118.364
1.673438,-138.298
1.674219,-108.976
1.675,-138.298
1.675781,-108.112
1.676563,-138.298
1.677344,-112.09
1.678125,-138.298
1.678906,-103.475
1.679688,-138.298
1.680469,-105.474
1.68125,-138.298
1.682031,-110.505
1.682812,-138.298
1.683594,-103.523
1.684375,-138.298
1.685156,-109.499
1.685938,-138.298
1.686719,-117.017
1.6875,-138.298
1.688281,-110.135
1.689063,-138.298
1.689844,-113.199
1.690625,-138.298
1.691406,-105.171
1.692188,-138.298
1.692969,-123.215
1.69375,-138.298
1.694531,-106.036
1.695312,-138.298
1.696094,-99.393
1.696875,-138.298
1.697656,-105.388
1.698438,-138.298
1.699219,-109.081
1.7,-138.298
1.700781,-103.1
1.701562,-138.298
1.702344,-120.757
1.703125,-138.298
1.703906,-105.17
1.704688,-138.298
1.705469,-125.972
1.70625,-138.298
1.707031,-102.276
1.707813,-138.298
1.708594,-108.849
1.709375,-138.298
1.710156,-99.121
1.710938,-138.298
1.711719,-117.074
1.7125,-138.298
1.713281,-113.312
1.714062,-138.298
1.714844,-127.925
1.715625,-138.298
1.716406,-103.784
1.717188,-138.298
1.717969,-107.797
1.71875,-138.298
1.719531,-127.928
1.720313,-138.298
1.721094,-102.461
1.721875,-138.298
1.722656,-125.307
1.723438,-138.298
1.724219,-126.375
1.725,-138.298
1.725781,-102.792
1.726562,-138.298
1.727344,-102.632
1.728125,-138.298
1.728906,-116.546
1.729688,-138.298
1.730469,-114.934
1.73125,-138.298
1.732031,-123.77
1.732812,-138.298
1.733594,-110.098
1.734375,-138.298
1.735156,-111.478
1.735938,-138.298
1.736719,-117.713
1.7375,-138.298
1.738281,-110.598
1.739063,-138.298
1.739844,-105.273
1.740625,-138.298
1.741406,-103.905
1.742188,-138.298
1.742969,-112.06
1.74375,-138.298
1.744531,-106.683
1.745312,-138.298
1.746094,-106.021
1.746875,-138.298
1.747656,-110.788
1.748438,-138.298
1.749219,-115.512
1.75,-138.298
1.750781,-108.08
1.751563,-138.298
1.752344,-101.658
1.753125,-138.298
1.753906,-118.554
1.754688,-138.298
1.755469,-120.247
1.75625,-138.298
1.757031,-124.226
1.757812,-138.298
1.758594,-108.939
1.759375,-138.298
1.760156,-103.593
1.760938,-138.298
1.761719,-107.709
1.7625,-138.298
1.763281,-105.616
1.764062,-138.298
1.764844,-129.551
1.765625,-138.298
1.766406,-113.807
1.767188,-138.298
1.767969,-106.962
1.76875,-138.298
1.769531,-100.04
1.770313,-138.298
1.771094,-101.188
1.771875,-138.298
1.772656,-116.564
1.773438,-138.298
1.774219,-107.217
1.775,-138.298
1.775781,-108.745
1.776562,-138.298
1.777344,-100.366
1.778125,-138.298
1.778906,-108.296
1.779688,-138.298
1.780469,-105.523
1.78125,-138.298
1.782031,-109.088
1.782813,-138.298
1.783594,-99.831
1.784375,-138.298
1.785156,-110.364
1.785938,-138.298
1.786719,-116.635
1.7875,-138.298
1.788281,-107.273
1.789062,-138.298
1.789844,-119.654
1.790625,-138.298
1.791406,-110.813
1.792188,-138.298
1.792969,-108.477
1.79375,-138.298
1.794531,-112.329
1.795312,-138.298
1.796094,-104.737
1.796875,-138.298
1.797656,-99.63
1.798438,-138.298
1.799219,-116.044
1.8,-138.298
1.800781,-109.153
1.801563,-138.298
1.802344,-114.805
1.803125,-138.298
1.803906,-126.053
1.804688,-138.298
1.805469,-103.187
1.80625,-138.298
1.807031,-108.817
1.807812,-138.298
1.808594,-115.229
1.809375,-138.298
1.810156,-109.901
1.810938,-138.298
1.811719,-109.716
1.8125,-138.298
1.813281,-116.642
1.814063,-138.298
1.814844,-110.589
1.815625,-138.298
1.816406,-130.211
1.817188,-138.298
1.817969,-129.577
1.81875,-138.298
1.819531,-104.044
1.820312,-138.298
1.821094,-120.279
1.821875,-138.298
1.822656,-109.156
1.823438,-138.298
1.824219,-106.772
1.825,-138.298
1.825781,-100.9
1.826562,-138.298
1.827344,-106.059
1.828125,-138.298
1.828906,-113.908
1.829688,-138.298
1.830469,-113.558
1.83125,-138.298
1.832031,-116.208
1.832813,-138.298
1.833594,-110.868
1.834375,-138.298
1.835156,-109.712
1.835938,-138.298
1.836719,-112.61
1.8375,-138.298
1.838281,-119.908
1.839062,-138.298
1.839844,-114.632
1.840625,-138.298
1.841406,-115.394
1.842188,-138.298
1.842969,-118.438
1.84375,-138.298
1.844531,-110.278
1.845313,-138.298
1.846094,-104.526
1.846875,-138.298
1.847656,-110.192
1.848438,-138.298
1.849219,-116.387
1.85,-138.298
1.850781,-105.991
1.851562,-138.298
1.852344,-105.441
1.853125,-138.298
1.853906,-114.223
1.854688,-138.298
1.855469,-119.242
1.85625,-138.298
1.857031,-102.722
1.857812,-138.298
1.858594,-108.305
1.859375,-138.298
1.860156,-117.839
1.860938,-138.298
1.861719,-99.413
1.8625,-138.298
1.863281,-118.315
1.864063,-138.298
1.864844,-143.857
1.865625,-138.298
1.866406,-102.885
1.867188,-138.298
1.867969,-103.412
1.86875,-138.298
1.869531,-130.321
1.870312,-138.298
1.871094,-113.859
1.871875,-138.298
1.872656,-118.245
1.873438,-138.298
1.874219,-120.845
1.875,-138.298
1.875781,-106.162
1.876563,-138.298
1.877344,-120.878
1.878125,-138.298
1.878906,-112.775
1.879688,-138.298
1.880469,-122.664
1.88125,-138.298
1.882031,-95.114
1.882812,-138.298
1.883594,-106.566
1.884375,-138.298
1.885156,-102.377
1.885938,-138.298
1.886719,-107.202
1.8875,-138.298
1.888281,-106.293
1.889062,-138.298
1.889844,-106.259
1.890625,-138.298
1.891406,-114.184
1.892188,-138.298
1.892969,-107.454
1.89375,-138.298
1.894531,-107.208
1.895313,-138.298
1.896094,-120.871
1.896875,-138.298
1.897656,-155.961
1.898438,-138.298
1.899219,-99.087
1.9,-138.298
1.900781,-111.37
1.901562,-138.298
1.902344,-103.265
1.903125,-138.298
1.903906,-117.985
1.904688,-138.298
1.905469,-112.715
1.90625,-138.298
1.907031,-108.385
1.907813,-138.298
1.908594,-124.969
1.909375,-138.298
1.910156,-110.249
1.910938,-138.298
1.911719,-105.634
1.9125,-138.298
1.913281,-103.271
1.914062,-138.298
1.914844,-107.492
1.915625,-138.298
1.916406,-109.736
1.917188,-138.298
1.917969,-113.896
1.91875,-138.298
1.919531,-104.613
1.920312,-138.298
1.921094,-110.036
1.921875,-138.298
1.922656,-112.488
1.923438,-138.298
1.924219,-110.633
1.925,-138.298
1.925781,-111.129
1.926563,-138.298
1.927344,-110.248
1.928125,-138.298
1.928906,-102.545
1.929688,-138.298
1.930469,-116.157
1.93125,-138.298
1.932031,-107.021
1.932812,-138.298
1.933594,-112.494
1.934375,-138.298
1.935156,-108.197
1.935938,-138.298
1.936719,-121.81
1.9375,-138.298
1.938281,-123.012
1.939063,-138.298
1.939844,-109.781
1.940625,-138.298
1.941406,-113.327
1.942188,-138.298
1.942969,-107.329
1.94375,-138.298
1.944531,-127.112
1.945312,-138.298
1.946094,-139.202
1.946875,-138.298
1.947656,-101.148
1.948438,-138.298
1.949219,-110.203
1.95,-138.298
1.950781,-110.06
1.951562,-138.298
1.952344,-106.266
1.953125,-138.298
1.953906,-108.22
1.954688,-138.298
1.955469,-103.269
1.95625,-138.298
1.957031,-107.136
1.957813,-138.298
1.958594,-111.838
1.959375,-138.298
1.960156,-111.81
1.960938,-138.298
1.961719,-115.439
1.9625,-138.298
1.963281,-115.982
1.964062,-138.298
1.964844,-102.806
1.965625,-138.298
1.966406,-109.602
1.967188,-138.298
1.967969,-118.435
1.96875,-138.298
1.969531,-100.757
1.970313,-138.298
1.971094,-101.916
1.971875,-138.298
1.972656,-118.161
1.973438,-138.298
1.974219,-101.646
1.975,-138.298
1.975781,-118.297
1.976562,-138.298
1.977344,-113.64
1.978125,-138.298
1.978906,-106.305
1.979688,-138.298
1.980469,-125.754
1.98125,-138.298
1.982031,-109.591
1.982812,-138.298
1.983594,-107.164
1.984375,-138.298
1.985156,-105.985
1.985938,-138.298
1.986719,-125.478
1.9875,-138.298
1.988281,-112.593
1.989063,-138.298
1.989844,-109.288
1.990625,-138.298
1.991406,-96.892
1.992188,-138.298
1.992969,-101.81
1.99375,-138.298
1.994531,-108.204
1.995312,-138.298
1.996094,-105.41
1.996875,-138.298
1.997656,-95.985
1.998438,-138.298
1.999219,-114.141
2.0,-138.298
2.000781,-109.901
2.001562,-138.298
2.002344,-101.263
2.003125,-138.298
2.003906,-122.011
2.004688,-138.298
2.005469,-108.361
2.00625,-138.298
2.007031,-108.478
2.007812,-138.298
2.008594,-100.236
2.009375,-138.298
2.010156,-99.814
2.010938,-138.298
2.011719,-114.635
2.0125,-138.298
2.013281,-112.71
2.014062,-138.298
2.014844,-121.432
2.015625,-138.298
2.016406,-133.22
2.017188,-138.298
2.017969,-105.578
2.01875,-138.298
2.019531,-107.741
2.020313,-138.298
2.021094,-118.428
2.021875,-138.298
2.022656,-117.347
2.023438,-138.298
2.024219,-102.506
2.025,-138.298
2.025781,-116.647
2.026563,-138.298
2.027344,-110.355
2.028125,-138.298
2.028906,-110.434
2.029688,-138.298
2.030469,-110.05
2.03125,-138.298
2.032031,-111.621
2.032812,-138.298
2.033594,-109.416
2.034375,-138.298
2.035156,-116.616
2.035938,-138.298
2.036719,-127.925
2.0375,-138.298
2.038281,-102.241
2.039062,-138.298
2.039844,-103.393
2.040625,-138.298
2.041406,-118.449
2.042188,-138.298
2.042969,-115.143
2.04375,-138.298
2.044531,-135.619
2.045312,-138.298
2.046094,-117.705
2.046875,-138.298
2.047656,-104.737
2.048438,-138.298
2.049219,-113.61
2.05,-138.298
2.050781,-119.202
2.051563,-138.298
2.052344,-112.615
2.053125,-138.298
2.053906,-105.131
2.054688,-138.298
2.055469,-99.628
2.05625,-138.298
2.057031,-154.847
2.057813,-138.298
2.058594,-113.91
2.059375,-138.298
2.060156,-105.038
2.060938,-138.298
2.061719,-115.952
2.0625,-138.298
2.063281,-102.758
2.064062,-138.298
2.064844,-109.622
2.065625,-138.298
2.066406,-136.548
2.067188,-138.298
2.067969,-113.226
2.06875,-138.298
2.069531,-103.153
2.070312,-138.298
2.071094,-120.471
2.071875,-138.298
2.072656,-108.41
2.073438,-138.298
2.074219,-104.169
2.075,-138.298
2.075781,-108.495
2.076562,-138.298
2.077344,-124.775
2.078125,-138.298
2.078906,-105.366
2.079688,-138.298
2.080469,-103.155
2.08125,-138.298
2.082031,-115.27
2.082813,-138.298
2.083594,-109.165
2.084375,-138.298
2.085156,-117.684
2.085938,-138.298
2.086719,-102.422
2.0875,-138.298
2.088281,-119.98
2.089063,-138.298
2.089844,-118.162
2.090625,-138.298
2.091406,-128.599
2.092188,-138.298
2.092969,-112.425
2.09375,-138.298
2.094531,-103.123
2.095312,-138.298
2.096094,-104.81
2.096875,-138.298
2.097656,-112.362
2.098438,-138.298
2.099219,-121.498
2.1,-138.298
2.100781,-110.297
2.101562,-138.298
2.102344,-109.868
2.103125,-138.298
2.103906,-109.766
2.104688,-138.298
2.105469,-102.696
2.10625,-138.298
2.107031,-114.081
2.107812,-138.298
2.108594,-102.167
2.109375,-138.298
2.110156,-134.607
2.110938,-138.298
2.111719,-105.881
2.1125,-138.298
2.113281,-115.151
2.114062,-138.298
2.114844,-116.916
2.115625,-138.298
2.116406,-121.209
2.117188,-138.298
2.117969,-115.11
2.11875,-138.298
2.119531,-114.167
2.120313,-138.298
2.121094,-111.999
2.121875,-138.298
2.122656,-114.708
2.123438,-138.298
2.124219,-103.13
2.125,-138.298
2.125781,-117.108
2.126562,-138.298
2.127344,-106.079
2.128125,-138.298
2.128906,-116.623
2.129688,-138.298
2.130469,-95.766
2.13125,-138.298
2.132031,-116.026
2.132812,-138.298
2.133594,-105.401
2.134375,-138.298
2.135156,-112.6
2.135938,-138.298
2.136719,-107.975
2.1375,-138.298
2.138281,-108.784
2.139062,-138.298
2.139844,-103.938
2.140625,-138.298
2.141406,-106.696
2.142188,-138.298
2.142969,-119.52
2.14375,-138.298
2.144531,-126.348
2.145312,-138.298
2.146094,-109.032
2.146875,-138.298
2.147656,-105.747
2.148438,-138.298
2.149219,-122.349
2.15,-138.298
2.150781,-103.001
2.151563,-138.298
2.152344,-112.343
2.153125,-138.298
2.153906,-111.149
2.154688,-138.298
2.155469,-114.977
2.15625,-138.298
2.157031,-107.51
2.157812,-138.298
2.158594,-126.015
2.159375,-138.298
2.160156,-113.585
2.160938,-138.298
2.161719,-135.037
2.1625,-138.298
2.163281,-107.797
2.164062,-138.298
2.164844,-117.434
2.165625,-138.298
2.166406,-110.796
2.167188,-138.298
2.167969,-102.585
2.16875,-138.298
2.169531,-115.19
2.170312,-138.298
2.171094,-98.849
2.171875,-138.298
2.172656,-123.02
2.173438,-138.298
2.174219,-132.893
2.175,-138.298
2.175781,-117.055
2.176562,-138.298
2.177344,-109.411
2.178125,-138.298
2.178906,-108.696
2.179688,-138.298
2.180469,-110.007
2.18125,-138.298
2.182031,-109.545
2.182813,-138.298
2.183594,-117.979
2.184375,-138.298
2.185156,-105.098
2.185938,-138.298
2.186719,-124.328
2.1875,-138.298
2.188281,-107.97
2.189062,-138.298
2.189844,-112.921
2.190625,-138.298
2.191406,-122.496
